lead_id,created_at,demo_scheduled_at,delay_hours,priority,parent_timezone,rep_assigned,rep_shift,follow_up_attempts,demo_joined,demo_completed,converted,action
L101827,2026-06-12 07:18:00,2026-06-16 05:22:00,94.06666666666666,HIGH,Asia/Dubai,AD-09,IST_SHIFT,0,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L103815,2026-06-03 02:24:00,2026-06-07 00:26:00,94.03333333333333,HIGH,Asia/Kolkata,AD-09,IST_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L102072,2026-06-24 04:10:00,2026-06-28 02:06:00,93.93333333333334,HIGH,America/New_York,AD-06,IST_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L104472,2026-07-02 12:33:00,2026-07-06 10:22:00,93.81666666666666,HIGH,Asia/Kolkata,AD-10,SEA_SHIFT,5,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L102235,2026-06-09 14:59:00,2026-06-13 12:48:00,93.81666666666666,HIGH,Asia/Dubai,AD-07,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L100548,2026-07-25 03:17:00,2026-07-29 00:58:00,93.68333333333334,HIGH,Asia/Ho_Chi_Minh,AD-07,IST_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103034,2026-07-10 19:47:00,2026-07-14 17:24:00,93.61666666666666,HIGH,Asia/Ho_Chi_Minh,AD-12,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L101980,2026-06-04 23:56:00,2026-06-08 21:31:00,93.58333333333333,HIGH,Asia/Dubai,AD-02,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L103444,2026-06-11 01:55:00,2026-06-14 23:24:00,93.48333333333333,HIGH,America/New_York,AD-08,IST_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103463,2026-06-24 06:19:00,2026-06-28 03:47:00,93.46666666666667,HIGH,Asia/Kolkata,AD-01,US_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L102397,2026-06-25 17:02:00,2026-06-29 14:23:00,93.35,HIGH,America/New_York,AD-05,IST_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103793,2026-06-08 18:08:00,2026-06-12 15:29:00,93.35,HIGH,America/New_York,AD-03,US_SHIFT,2,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L101890,2026-06-25 03:26:00,2026-06-29 00:29:00,93.05,HIGH,America/New_York,AD-01,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L101024,2026-06-27 18:54:00,2026-07-01 15:57:00,93.05,HIGH,Asia/Riyadh,AD-06,IST_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101372,2026-06-25 11:36:00,2026-06-29 08:35:00,92.98333333333333,HIGH,Asia/Dubai,AD-02,US_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101419,2026-06-28 11:46:00,2026-07-02 08:39:00,92.88333333333334,HIGH,Asia/Ho_Chi_Minh,AD-07,IST_SHIFT,8,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102049,2026-06-17 23:00:00,2026-06-21 19:46:00,92.76666666666667,HIGH,Asia/Ho_Chi_Minh,AD-01,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L103864,2026-06-30 05:52:00,2026-07-04 02:37:00,92.75,HIGH,Asia/Kolkata,AD-07,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L102230,2026-07-07 15:56:00,2026-07-11 12:33:00,92.61666666666666,HIGH,America/New_York,AD-06,IST_SHIFT,6,N,N,N,Attempt to reschedule demo within 48h or escalate
L103517,2026-07-20 01:19:00,2026-07-23 21:56:00,92.61666666666666,HIGH,Asia/Ho_Chi_Minh,AD-08,IST_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104982,2026-07-21 11:45:00,2026-07-25 08:17:00,92.53333333333333,HIGH,Asia/Riyadh,AD-01,US_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L103349,2026-07-07 08:09:00,2026-07-11 04:31:00,92.36666666666666,HIGH,Europe/London,AD-07,IST_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L100025,2026-07-05 09:38:00,2026-07-09 05:56:00,92.3,HIGH,America/New_York,AD-03,US_SHIFT,1,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L102274,2026-06-22 15:08:00,2026-06-26 11:20:00,92.2,HIGH,Asia/Ho_Chi_Minh,AD-06,IST_SHIFT,4,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104382,2026-06-01 17:58:00,2026-06-05 14:04:00,92.1,HIGH,Asia/Ho_Chi_Minh,AD-02,US_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101408,2026-07-19 16:40:00,2026-07-23 12:46:00,92.1,HIGH,Asia/Kolkata,AD-11,SEA_SHIFT,5,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101273,2026-07-07 13:07:00,2026-07-11 09:11:00,92.06666666666666,HIGH,Europe/London,AD-06,IST_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102716,2026-07-30 18:51:00,2026-08-03 14:54:00,92.05,HIGH,America/New_York,AD-03,US_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104420,2026-06-11 21:23:00,2026-06-15 17:25:00,92.03333333333333,HIGH,America/New_York,AD-05,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L100132,2026-06-19 15:01:00,2026-06-23 10:57:00,91.93333333333334,HIGH,Asia/Dubai,AD-06,IST_SHIFT,0,N,N,N,Attempt to reschedule demo within 48h or escalate
L101108,2026-07-04 15:54:00,2026-07-08 11:47:00,91.88333333333334,HIGH,Asia/Riyadh,AD-12,US_SHIFT,1,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L104378,2026-07-02 02:39:00,2026-07-05 22:31:00,91.86666666666666,HIGH,Europe/London,AD-07,IST_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100658,2026-06-05 04:45:00,2026-06-09 00:34:00,91.81666666666666,HIGH,Europe/London,AD-11,SEA_SHIFT,0,N,N,N,Attempt to reschedule demo within 48h or escalate
L101849,2026-07-30 10:24:00,2026-08-03 06:12:00,91.8,HIGH,America/New_York,AD-06,IST_SHIFT,5,N,N,N,Attempt to reschedule demo within 48h or escalate
L100490,2026-07-05 01:56:00,2026-07-08 21:41:00,91.75,HIGH,Asia/Singapore,AD-10,SEA_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103325,2026-07-01 13:16:00,2026-07-05 08:56:00,91.66666666666667,HIGH,America/New_York,AD-03,US_SHIFT,0,N,N,N,Attempt to reschedule demo within 48h or escalate
L101215,2026-06-10 14:23:00,2026-06-14 10:02:00,91.65,HIGH,Asia/Ho_Chi_Minh,AD-05,IST_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102803,2026-07-18 20:25:00,2026-07-22 15:59:00,91.56666666666666,HIGH,Asia/Ho_Chi_Minh,AD-05,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L103883,2026-06-22 05:12:00,2026-06-26 00:46:00,91.56666666666666,HIGH,Europe/London,AD-02,US_SHIFT,6,N,N,N,Attempt to reschedule demo within 48h or escalate
L101232,2026-06-26 11:53:00,2026-06-30 07:25:00,91.53333333333333,HIGH,Asia/Kolkata,AD-07,IST_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L103293,2026-07-15 19:28:00,2026-07-19 14:56:00,91.46666666666667,HIGH,America/New_York,AD-10,SEA_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L102432,2026-07-17 10:03:00,2026-07-21 05:30:00,91.45,HIGH,America/New_York,AD-05,IST_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L102206,2026-07-26 18:30:00,2026-07-30 13:54:00,91.4,HIGH,America/New_York,AD-12,US_SHIFT,6,Y,N,N,Attempt to reschedule demo within 48h or escalate
L103539,2026-06-30 10:12:00,2026-07-04 05:36:00,91.4,HIGH,America/New_York,AD-06,IST_SHIFT,5,N,N,N,Attempt to reschedule demo within 48h or escalate
L103342,2026-07-27 13:07:00,2026-07-31 08:25:00,91.3,HIGH,Asia/Kolkata,AD-09,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L101171,2026-07-13 15:28:00,2026-07-17 10:43:00,91.25,HIGH,Europe/London,AD-08,IST_SHIFT,4,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101221,2026-07-01 16:19:00,2026-07-05 11:32:00,91.21666666666667,HIGH,Asia/Kolkata,AD-09,IST_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102139,2026-06-27 02:35:00,2026-06-30 21:43:00,91.13333333333334,HIGH,Asia/Riyadh,AD-09,IST_SHIFT,3,Y,N,N,Attempt to reschedule demo within 48h or escalate
L100146,2026-06-27 08:52:00,2026-07-01 03:57:00,91.08333333333333,HIGH,Asia/Kolkata,AD-12,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L100599,2026-06-30 12:38:00,2026-07-04 07:42:00,91.06666666666666,HIGH,Asia/Riyadh,AD-04,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L101254,2026-07-04 12:21:00,2026-07-08 07:17:00,90.93333333333334,HIGH,America/New_York,AD-02,US_SHIFT,1,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L102265,2026-06-26 15:12:00,2026-06-30 10:05:00,90.88333333333334,HIGH,America/New_York,AD-08,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L100274,2026-07-24 19:47:00,2026-07-28 14:36:00,90.81666666666666,HIGH,Europe/London,AD-07,IST_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103182,2026-07-30 02:48:00,2026-08-02 21:29:00,90.68333333333334,HIGH,America/New_York,AD-02,US_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101864,2026-07-16 02:59:00,2026-07-19 21:38:00,90.65,HIGH,America/New_York,AD-12,US_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103390,2026-07-21 01:35:00,2026-07-24 20:13:00,90.63333333333334,HIGH,Asia/Kolkata,AD-08,IST_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L103811,2026-07-27 19:48:00,2026-07-31 14:19:00,90.51666666666667,HIGH,America/New_York,AD-01,US_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L102182,2026-06-11 23:17:00,2026-06-15 17:48:00,90.51666666666667,HIGH,America/New_York,AD-01,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L100462,2026-06-18 09:54:00,2026-06-22 04:19:00,90.41666666666667,HIGH,America/New_York,AD-01,US_SHIFT,4,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104112,2026-06-12 14:29:00,2026-06-16 08:53:00,90.4,HIGH,Asia/Kolkata,AD-01,US_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L101066,2026-07-26 23:39:00,2026-07-30 18:03:00,90.4,HIGH,America/New_York,AD-02,US_SHIFT,2,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L104845,2026-07-14 04:38:00,2026-07-17 22:52:00,90.23333333333333,HIGH,Asia/Kolkata,AD-03,US_SHIFT,2,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L103642,2026-07-25 01:50:00,2026-07-28 20:04:00,90.23333333333333,HIGH,Asia/Ho_Chi_Minh,AD-12,US_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L104757,2026-06-13 01:30:00,2026-06-16 19:43:00,90.21666666666667,HIGH,Asia/Kolkata,AD-03,US_SHIFT,1,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L104464,2026-07-14 16:53:00,2026-07-18 11:05:00,90.2,HIGH,America/New_York,AD-02,US_SHIFT,4,Y,N,N,Attempt to reschedule demo within 48h or escalate
L103873,2026-07-06 23:12:00,2026-07-10 17:21:00,90.15,HIGH,America/New_York,AD-05,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L104395,2026-06-23 19:24:00,2026-06-27 13:30:00,90.1,HIGH,Asia/Ho_Chi_Minh,AD-10,SEA_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L100300,2026-06-04 18:56:00,2026-06-08 12:54:00,89.96666666666667,HIGH,Asia/Ho_Chi_Minh,AD-02,US_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L104824,2026-07-01 12:34:00,2026-07-05 06:32:00,89.96666666666667,HIGH,America/New_York,AD-12,US_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104031,2026-06-07 13:58:00,2026-06-11 07:40:00,89.7,HIGH,Australia/Sydney,AD-10,SEA_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L104469,2026-07-08 22:36:00,2026-07-12 16:17:00,89.68333333333334,HIGH,Australia/Sydney,AD-11,SEA_SHIFT,4,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102607,2026-06-13 04:19:00,2026-06-16 21:59:00,89.66666666666667,HIGH,Europe/London,AD-07,IST_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103229,2026-06-18 02:05:00,2026-06-21 19:18:00,89.21666666666667,HIGH,Europe/London,AD-07,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L103615,2026-07-13 14:51:00,2026-07-17 07:59:00,89.13333333333334,HIGH,America/New_York,AD-01,US_SHIFT,3,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L102243,2026-07-13 08:24:00,2026-07-17 01:31:00,89.11666666666666,HIGH,America/New_York,AD-06,IST_SHIFT,2,Y,N,N,Attempt to reschedule demo within 48h or escalate
L100174,2026-07-04 21:48:00,2026-07-08 14:54:00,89.1,HIGH,Asia/Riyadh,AD-07,IST_SHIFT,4,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101413,2026-06-26 02:35:00,2026-06-29 19:39:00,89.06666666666666,HIGH,Asia/Riyadh,AD-07,IST_SHIFT,1,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L103053,2026-07-11 10:30:00,2026-07-15 03:25:00,88.91666666666667,HIGH,America/New_York,AD-04,US_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103173,2026-06-04 19:25:00,2026-06-08 12:15:00,88.83333333333333,HIGH,Asia/Kolkata,AD-05,IST_SHIFT,2,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L101552,2026-06-04 23:12:00,2026-06-08 16:00:00,88.8,HIGH,Asia/Kolkata,AD-02,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L102449,2026-06-14 22:11:00,2026-06-18 14:54:00,88.71666666666667,HIGH,America/New_York,AD-10,SEA_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103563,2026-06-16 05:13:00,2026-06-19 21:51:00,88.63333333333334,HIGH,Asia/Riyadh,AD-05,IST_SHIFT,5,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L100544,2026-07-19 06:27:00,2026-07-22 23:01:00,88.56666666666666,HIGH,Asia/Singapore,AD-07,IST_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102252,2026-06-26 18:42:00,2026-06-30 11:15:00,88.55,HIGH,Asia/Riyadh,AD-01,US_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102469,2026-06-28 21:07:00,2026-07-02 13:39:00,88.53333333333333,HIGH,America/New_York,AD-10,SEA_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L101574,2026-06-11 08:10:00,2026-06-15 00:38:00,88.46666666666667,HIGH,America/New_York,AD-03,US_SHIFT,5,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L103764,2026-07-27 20:29:00,2026-07-31 12:57:00,88.46666666666667,HIGH,Asia/Ho_Chi_Minh,AD-01,US_SHIFT,0,N,N,N,Attempt to reschedule demo within 48h or escalate
L104712,2026-07-26 00:24:00,2026-07-29 16:49:00,88.41666666666667,HIGH,Australia/Sydney,AD-04,US_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L100219,2026-06-08 03:27:00,2026-06-11 19:49:00,88.36666666666666,HIGH,America/New_York,AD-12,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L102017,2026-06-22 07:21:00,2026-06-25 23:38:00,88.28333333333333,HIGH,America/New_York,AD-09,IST_SHIFT,4,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104891,2026-06-10 08:27:00,2026-06-14 00:42:00,88.25,HIGH,America/New_York,AD-07,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L104782,2026-06-21 18:14:00,2026-06-25 10:25:00,88.18333333333334,HIGH,Asia/Kolkata,AD-11,SEA_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102254,2026-06-29 17:53:00,2026-07-03 09:58:00,88.08333333333333,HIGH,America/New_York,AD-08,IST_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L101937,2026-07-26 21:15:00,2026-07-30 13:11:00,87.93333333333334,HIGH,Asia/Ho_Chi_Minh,AD-08,IST_SHIFT,1,Y,N,N,Attempt to reschedule demo within 48h or escalate
L102879,2026-07-24 05:48:00,2026-07-27 21:38:00,87.83333333333333,HIGH,Europe/London,AD-10,SEA_SHIFT,6,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L102859,2026-07-15 02:27:00,2026-07-18 18:16:00,87.81666666666666,HIGH,Europe/London,AD-02,US_SHIFT,5,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101457,2026-06-07 13:02:00,2026-06-11 04:48:00,87.76666666666667,HIGH,Asia/Kolkata,AD-04,US_SHIFT,0,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104197,2026-07-14 11:21:00,2026-07-18 03:07:00,87.76666666666667,HIGH,Asia/Singapore,AD-04,US_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103673,2026-06-26 14:45:00,2026-06-30 06:31:00,87.76666666666667,HIGH,Asia/Riyadh,AD-10,SEA_SHIFT,4,Y,N,N,Attempt to reschedule demo within 48h or escalate
L101774,2026-07-03 08:54:00,2026-07-07 00:38:00,87.73333333333333,HIGH,Asia/Ho_Chi_Minh,AD-06,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L102321,2026-07-02 02:43:00,2026-07-05 18:17:00,87.56666666666666,HIGH,Asia/Singapore,AD-03,US_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100001,2026-07-09 05:05:00,2026-07-12 20:39:00,87.56666666666666,HIGH,Europe/London,AD-08,IST_SHIFT,4,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L104098,2026-06-20 01:28:00,2026-06-23 17:01:00,87.55,HIGH,America/New_York,AD-04,US_SHIFT,3,Y,N,N,Attempt to reschedule demo within 48h or escalate
L102834,2026-06-19 16:50:00,2026-06-23 08:23:00,87.55,HIGH,Asia/Kolkata,AD-02,US_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L101640,2026-07-17 16:51:00,2026-07-21 08:14:00,87.38333333333334,HIGH,Europe/London,AD-11,SEA_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L104571,2026-06-18 00:02:00,2026-06-21 15:21:00,87.31666666666666,HIGH,America/New_York,AD-11,SEA_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L104155,2026-06-03 04:52:00,2026-06-06 20:07:00,87.25,HIGH,America/New_York,AD-08,IST_SHIFT,2,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L101177,2026-06-28 13:50:00,2026-07-02 05:03:00,87.21666666666667,HIGH,America/New_York,AD-06,IST_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100711,2026-06-29 16:10:00,2026-07-03 07:23:00,87.21666666666667,HIGH,Europe/London,AD-10,SEA_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L104672,2026-06-12 03:49:00,2026-06-15 18:52:00,87.05,HIGH,Asia/Dubai,AD-10,SEA_SHIFT,2,Y,N,N,Attempt to reschedule demo within 48h or escalate
L104901,2026-07-26 07:43:00,2026-07-29 22:41:00,86.96666666666667,HIGH,Asia/Ho_Chi_Minh,AD-04,US_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
L101622,2026-06-06 22:30:00,2026-06-10 13:25:00,86.91666666666667,HIGH,Europe/London,AD-12,US_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L103230,2026-06-19 20:39:00,2026-06-23 11:31:00,86.86666666666666,HIGH,Europe/London,AD-06,IST_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L104069,2026-07-14 21:18:00,2026-07-18 11:58:00,86.66666666666667,HIGH,America/New_York,AD-09,IST_SHIFT,6,N,N,N,Attempt to reschedule demo within 48h or escalate
L101842,2026-07-22 16:43:00,2026-07-26 07:22:00,86.65,HIGH,Asia/Kolkata,AD-03,US_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L101131,2026-06-27 00:24:00,2026-06-30 14:55:00,86.51666666666667,HIGH,Europe/London,AD-03,US_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102203,2026-07-31 12:41:00,2026-08-04 03:11:00,86.5,HIGH,Asia/Riyadh,AD-02,US_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104246,2026-06-07 03:23:00,2026-06-10 17:49:00,86.43333333333334,HIGH,Asia/Ho_Chi_Minh,AD-07,IST_SHIFT,4,N,N,N,Attempt to reschedule demo within 48h or escalate
L103694,2026-07-20 15:12:00,2026-07-24 05:37:00,86.41666666666667,HIGH,Asia/Ho_Chi_Minh,AD-04,US_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102331,2026-07-24 02:18:00,2026-07-27 16:39:00,86.35,HIGH,America/New_York,AD-10,SEA_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L100301,2026-06-19 23:16:00,2026-06-23 13:34:00,86.3,HIGH,America/New_York,AD-02,US_SHIFT,1,N,N,N,Attempt to reschedule demo within 48h or escalate
L101211,2026-06-13 14:35:00,2026-06-17 04:39:00,86.06666666666666,HIGH,Asia/Dubai,AD-01,US_SHIFT,6,N,N,N,Attempt to reschedule demo within 48h or escalate
L103255,2026-06-19 22:20:00,2026-06-23 12:11:00,85.85,HIGH,Europe/London,AD-04,US_SHIFT,3,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101325,2026-06-23 11:17:00,2026-06-27 01:07:00,85.83333333333333,HIGH,America/New_York,AD-04,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L101133,2026-07-16 05:40:00,2026-07-19 19:29:00,85.81666666666666,HIGH,America/New_York,AD-07,IST_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L104964,2026-06-15 05:39:00,2026-06-18 19:24:00,85.75,HIGH,Europe/London,AD-02,US_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L103384,2026-07-09 21:08:00,2026-07-13 10:49:00,85.68333333333334,HIGH,Asia/Ho_Chi_Minh,AD-04,US_SHIFT,0,N,N,N,Attempt to reschedule demo within 48h or escalate
L103381,2026-07-31 14:10:00,2026-08-04 03:46:00,85.6,HIGH,America/New_York,AD-10,SEA_SHIFT,5,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L102065,2026-07-13 13:45:00,2026-07-17 03:16:00,85.51666666666667,HIGH,Asia/Ho_Chi_Minh,AD-01,US_SHIFT,5,Y,N,N,Attempt to reschedule demo within 48h or escalate
L101121,2026-07-10 09:14:00,2026-07-13 22:44:00,85.5,HIGH,America/New_York,AD-12,US_SHIFT,0,Y,Y,Y,Attempt to reschedule demo within 48h or escalate
L103794,2026-07-18 01:26:00,2026-07-21 14:55:00,85.48333333333333,HIGH,Asia/Ho_Chi_Minh,AD-08,IST_SHIFT,0,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101073,2026-06-08 02:11:00,2026-06-11 15:27:00,85.26666666666667,HIGH,Asia/Dubai,AD-01,US_SHIFT,1,Y,N,N,Attempt to reschedule demo within 48h or escalate
L104950,2026-07-18 14:03:00,2026-07-22 03:13:00,85.16666666666667,HIGH,Asia/Ho_Chi_Minh,AD-05,IST_SHIFT,2,N,N,N,Attempt to reschedule demo within 48h or escalate
L103850,2026-06-30 09:27:00,2026-07-03 22:36:00,85.15,HIGH,Asia/Singapore,AD-10,SEA_SHIFT,2,Y,N,N,Attempt to reschedule demo within 48h or escalate
L102967,2026-07-19 05:44:00,2026-07-22 18:45:00,85.01666666666667,HIGH,America/New_York,AD-05,IST_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L100767,2026-06-29 03:02:00,2026-07-02 15:58:00,84.93333333333334,HIGH,Asia/Singapore,AD-03,US_SHIFT,1,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L102942,2026-06-26 05:46:00,2026-06-29 18:31:00,84.75,HIGH,America/New_York,AD-10,SEA_SHIFT,2,Y,Y,N,Attempt to reschedule demo within 48h or escalate
L101304,2026-06-04 07:33:00,2026-06-07 20:17:00,84.73333333333333,HIGH,Asia/Ho_Chi_Minh,AD-03,US_SHIFT,0,N,N,N,Attempt to reschedule demo within 48h or escalate
L102398,2026-06-17 09:46:00,2026-06-20 22:14:00,84.46666666666667,HIGH,Asia/Riyadh,AD-06,IST_SHIFT,3,N,N,N,Attempt to reschedule demo within 48h or escalate
